VideoID,VideoTitle,DateOfPublic,PlaylistID,PlaylistTitle,views,likes,dislikes,comments,Favorites
1yUYvyAY954,Lindsey Stirling - We Are Giants (ft. Dia Frampton) [Official Video],2015-09-09T19:00:58Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,13648770,236160,3714,11079,0
QRhaXiUjh3c,The Music Box Tour - Lindsey Stirling,2015-07-27T17:16:51Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,697891,26701,181,1202,0
3Wqzh1GL71Q,Bright - Echosmith and Lindsey Stirling,2015-07-07T17:01:35Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,3675405,105030,2047,2827,0
BfiTt920nr8,Roundtable Rival - Live From London - Lindsey Stirling,2015-06-26T18:06:07Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,2490804,65897,567,2203,0
1t-ztzipR9A,The Only Pirate at the Party - Lindsey Stirling's Book,2015-06-21T21:55:07Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,331830,5234,71,394,0
cv8msHbqaFE,Pure Imagination - Lindsey Stirling & Josh Groban with The Muppets,2015-05-07T16:58:11Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,3375137,78997,1339,2490,0
xyrnFRghCv4,Lindsey Stirling - Into The Woods Medley,2015-04-03T16:40:51Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,5561088,123250,1153,2831,0
QAD0BtEv6-Q,Lindsey Stirling - Take Flight [Official Music Video - YTMAs],2015-03-23T17:00:18Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,34399912,382718,7491,14222,0
E5TsA6CHpII,Les Misérables Medley - Lindsey Stirling,2015-03-06T19:23:23Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,7022818,154067,1307,5207,0
6-wEAeNcA_A,Senbonzakura - cover by Lindsey Stirling,2015-01-27T20:53:20Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,20867872,385657,4188,15294,0
AuJnvC8voJY,Lindsey Stirling - Dragon Age,2014-11-18T17:48:32Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,26226038,322429,4966,9429,0
jvipPYFebWc,Roundtable Rival - Lindsey Stirling,2014-10-20T17:05:46Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,293721249,3252493,76365,63087,0
RrutzRWXkKs,Master of Tides - Lindsey Stirling,2014-08-20T01:37:57Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,121662212,1095288,19490,22661,0
DoBqHU0s6PQ,Lindsey Stirling Shatter Me Tour - 2014,2014-08-20T01:38:04Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,2149336,41122,310,1699,0
49tpIMDy9BE,Shatter Me Featuring Lzzy Hale - Lindsey Stirling,2014-08-20T01:38:24Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,122357606,1317502,22792,35618,0
Qg7L0OQiN78,Beyond The Veil - Lindsey Stirling (Original Song),2014-08-20T01:38:36Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,45770977,434122,5267,14763,0
DHdkRvEzW84,Transcendence (Orchestral)- Lindsey Stirling,2014-08-20T01:39:06Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,29507186,277898,3892,8242,0
55_bV4ORRFM,Stars Align - Lindsey Stirling (Original Song),2014-08-20T01:39:19Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,32954640,306049,4608,11743,0
HZa1iFO0Juk,Minimal Beat - Lindsey Stirling (Original Song),2014-08-20T01:39:44Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,20300135,169610,1596,8734,0
GNNimtxuIKY,"""Roundtable Rival"" - Behind The Scenes - Lindsey Stirling",2014-11-25T18:03:48Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,815132,15231,154,563,0
WS0YC4lk6qE,Master of Tides - Behind The Scenes - Lindsey Stirling,2014-08-21T21:16:51Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,721729,11413,81,495,0
OG03pCipZfU,"""Shatter Me"" - Video Behind the Scenes - Lindsey Stirling",2014-05-21T23:16:47Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,453878,10828,74,486,0
mScIUPI0cfk,Shatter Me - Studio Behind The Scenes - Lindsey Stirling,2014-05-21T23:15:42Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,271807,7488,41,623,0
ErmP5Keq7Bo,Behind - Beyond the Veil,2014-04-09T18:43:07Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,238570,7414,66,448,0
Wn9lJNxyURs,Random Acts of Violin: Behind the Scenes,2014-04-09T18:44:17Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,57445,1057,9,70,0
sM1183O2CUw,"""Stars Align"" - Behind the Scenes - Lindsey Stirling",2014-04-09T18:43:37Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,241817,6514,40,274,0
z-XDL2MQ9Bs,Elements: Behind the scenes- Lindsey Stirling,2014-02-03T21:15:42Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,1041983,21085,144,2753,0
BKFlkEDA1Ow,Minimal Beat - Behind the Scenes,2014-02-03T21:15:52Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,348305,10742,52,810,0
tm41FW5cFgg,Assassin's Creed: Behind the Scenes- Lindsey Stirling,2014-02-03T21:17:35Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,719033,10863,83,1057,0
a0hTvU4NGXg,Behind the Scenes - Star Wars - Lindsey Stirling and Peter Hollens,2014-02-03T21:17:46Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,130160,3828,18,229,0
ozFKECRo6os,Lindsey Stirling and Peter Hollens - Star Wars: Behind the Scenes,2014-02-03T21:17:53Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,79346,1555,11,127,0
2do2V8lJjN8,Radioactive - Behind The Scenes,2014-02-03T21:18:06Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,1610973,20256,167,1359,0
XDfmdhDrRcs,Transcendence- Lindsey Stirling- Behind the Video,2014-02-03T21:18:19Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,734794,6998,75,413,0
7rOoES55wgs,Behind the Scenes - Game of Thrones Lindsey Stirling & Peter Hollens,2014-02-03T21:18:29Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,87968,1320,9,171,0
A27SCY6kSPQ,All of Me - John Legend Collab Sneak Peek,2014-02-03T21:18:56Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,161526,3360,37,305,0
3ng1RVCyXmA,Behind The Scenes - #ItStartedWithHELLO,2014-10-22T10:10:57Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,74428,2178,14,159,0
NkN9fZElVI4,Dragon Age Inquisition - Behind The Scenes - Lindsey Stirling,2014-11-28T08:02:01Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,167452,3922,23,179,0
I09L72UKZjM,"Lindsey, Hospital, & Josh Groban - BTS",2015-05-15T04:23:16Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,102584,3603,21,195,0
viNb_51rnTA,Take Flight - Behind The Scenes - Lindsey Stirling,2015-05-15T04:24:15Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,98977,4199,10,232,0
EAdIxOpX3os,Lindsey Stirling - Take Flight [Official Behind The Scenes - YTMAs],2015-05-15T04:24:33Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,140802,2717,29,112,0
XvBNyCf9nek,Lindsey Stirling - Take Flight [Official Teaser - YTMAs],2015-05-15T04:24:44Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,86887,3762,15,215,0
BfiTt920nr8,Roundtable Rival - Live From London - Lindsey Stirling,2015-06-28T08:17:32Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,2490804,65897,567,2203,0
MwGyUDOuYAM,"""Hold My Heart"" - Behind The Scenes",2017-01-23T05:29:53Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,156038,4728,34,207,0
nsZEET-KFp8,Lindsey Stirling - Love's Just a Feeling (Behind the Scenes),2017-03-07T17:33:25Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,494781,14837,259,670,0
olda6jHy1aI,Lindsey Stirling - Hold My Heart (Behind The Scenes),2017-03-22T18:35:49Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,372681,11233,273,669,0
yqlWvkbbTQQ,LINDSEY STIRLING: BRAVE ENOUGH OFFICIAL TRAILER,2017-05-10T16:01:04Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,3953797,46394,2798,1616,0
mxMkD-uCeB8,Lindsey Stirling - Lost Girls (Behind the Scenes),2017-05-12T18:40:11Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,698612,22705,287,954,0
nHk8fFEVJg4,Lindsey Stirling - Christmas C'mon - Behind the Scenes,2017-12-09T03:26:19Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,89539,3301,38,203,0
CI7FqAW2UiA,Lindsey Stirling - Carol of the Bells - Behind the Scenes,2017-12-09T03:26:59Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,66205,3035,16,197,0
oZ605tx8Gx0,Lindsey Stirling - I Wonder as I Wander (Behind the Scenes),2018-11-03T17:26:31Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,245411,15595,277,1359,0
FTPcvTSxBP0,"You're A Mean One, Mr. Grinch BTS",2018-12-13T23:18:13Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,281475,9339,252,352,0
ans3GVdFg60,Lindsey Stirling - Warmer in the Winter (Behind the Scenes),2018-12-13T23:21:26Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,224134,6487,259,340,0
tAZ-lFjsMjc,Lindsey Stirling - Artemis (Behind the Scenes),2019-09-05T21:36:45Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,235034,13983,129,642,0
XgXBOSS7E5Y,Lindsey Stirling - The Upside (ft. Elle King) [Behind the Scenes],2019-09-16T16:00:12Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,421898,10140,221,317,0
7s02dIaFiZ4,Lindsey Stirling - Underground (Behind the Scenes),2019-09-27T17:36:19Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,265854,11359,153,365,0
1_laUEMiN2Q,Lindsey Stirling - Sleepwalking (Behind The Scenes),2020-04-28T16:01:11Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,187002,9445,96,413,0
oWY44CDtvpg,Lindsey Stirling - Between Twilight (Behind The Scenes),2020-06-26T02:41:01Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,254284,14087,144,618,0
XcqSUTD0T5c,Lindsey Stirling - Til The Light Goes Out (Behind The Scenes),2020-09-25T18:43:33Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,328205,12820,153,725,0
JOmEJwLMjuk,Lindsey Stirling - Lose You Now (Behind the Scenes),2021-01-31T20:48:02Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,246248,10964,146,518,0
RrutzRWXkKs,Master of Tides - Lindsey Stirling,2014-08-14T17:05:02Z,PLETuopLfmKSNHsu-ooVDhfyOlHlbR31jq,Lindsey Stirling Favorite YouTube Videos,121662212,1095288,19490,22661,0
TSWvxfBZM5I,Lindsey Stirling Favorite YouTube Videos - Intro,2013-10-28T23:33:03Z,PLETuopLfmKSNHsu-ooVDhfyOlHlbR31jq,Lindsey Stirling Favorite YouTube Videos,313005,10765,185,1564,0
oRdxUFDoQe0,Michael Jackson - Beat It (Official Video),2013-10-28T23:33:03Z,PLETuopLfmKSNHsu-ooVDhfyOlHlbR31jq,Lindsey Stirling Favorite YouTube Videos,695590108,4306250,146215,202699,0
NCaH-qqTWpk,Kung Fu Piano: Cello Ascends - The Piano Guys (Wonder of The World 1 of 7),2013-10-28T23:33:03Z,PLETuopLfmKSNHsu-ooVDhfyOlHlbR31jq,Lindsey Stirling Favorite YouTube Videos,24999503,245802,3002,12566,0
mtf7hC17IBM,Kodaline - All I Want (Part 1),2013-10-28T23:33:03Z,PLETuopLfmKSNHsu-ooVDhfyOlHlbR31jq,Lindsey Stirling Favorite YouTube Videos,182635675,2669771,30376,63083,0
FJfFZqTlWrQ,P!nk - So What (Official Music Video),2013-10-28T23:33:03Z,PLETuopLfmKSNHsu-ooVDhfyOlHlbR31jq,Lindsey Stirling Favorite YouTube Videos,386549155,1832536,58910,58248,0
UJKythlXAIY,OK Go - This Too Shall Pass - Official Video,2013-10-28T23:33:03Z,PLETuopLfmKSNHsu-ooVDhfyOlHlbR31jq,Lindsey Stirling Favorite YouTube Videos,13688623,81747,1677,8030,0
XvtXgNtYFMs,Hunter Hayes - I Want Crazy (Official Music Video),2013-10-28T23:33:03Z,PLETuopLfmKSNHsu-ooVDhfyOlHlbR31jq,Lindsey Stirling Favorite YouTube Videos,43164022,295285,7368,11004,0
rNpBahr49mA,Ellie Goulding - Figure 8 (Official Video),2013-10-28T23:33:03Z,PLETuopLfmKSNHsu-ooVDhfyOlHlbR31jq,Lindsey Stirling Favorite YouTube Videos,39758939,248560,6307,11944,0
DCVT7ukVd_Q,Sharing What Makes Me Happy - Lindsey Stirling,2014-11-24T12:59:11Z,PLETuopLfmKSNHsu-ooVDhfyOlHlbR31jq,Lindsey Stirling Favorite YouTube Videos,65144,2447,27,302,0
JVt4oljqL38,Otto Knows - Dying For You (ft. Lindsey Stirling and Alex Aris) | OFFICIAL VIDEO,2016-02-01T15:51:51Z,PLETuopLfmKSNHsu-ooVDhfyOlHlbR31jq,Lindsey Stirling Favorite YouTube Videos,6170837,65662,954,1189,0
L7QYWkkfTWE,Philmon Lee - No Saving Me (Official Music Video) ft. Lindsey Stirling,2020-11-04T23:50:56Z,PLETuopLfmKSNa6FuUGxbPZN0QZWBA6CIW,Cool Collabs,165116,3205,80,168,0
aCBTwwJ65E8,Escape The Fate - Invincible feat. Lindsey Stirling (Official Music Video),2020-11-04T23:51:23Z,PLETuopLfmKSNa6FuUGxbPZN0QZWBA6CIW,Cool Collabs,1188087,25132,421,787,0
YRtwJRpEIA0,VOICES - SWITCHFOOT feat. Lindsey Stirling,2020-11-04T23:50:20Z,PLETuopLfmKSNa6FuUGxbPZN0QZWBA6CIW,Cool Collabs,2100343,66628,1470,3864,0
R8ALe-nVzd8,Lindsey Stirling - The Upside (ft. Elle King) [Official Video],2020-04-28T16:11:05Z,PLETuopLfmKSNa6FuUGxbPZN0QZWBA6CIW,Cool Collabs,3177423,94174,1985,2876,0
kQb0DJZLhRM,"Lindsey Stirling - You're A Mean One, Mr. Grinch (ft. Sabrina Carpenter) [Official Video]",2018-11-19T17:10:53Z,PLETuopLfmKSNa6FuUGxbPZN0QZWBA6CIW,Cool Collabs,14085291,411434,10424,11472,0
-9rdDeWzvsU,Lindsey Stirling + Alexander Jean - Stampede (Official Video),2018-06-19T18:19:37Z,PLETuopLfmKSNa6FuUGxbPZN0QZWBA6CIW,Cool Collabs,10137902,168343,2565,4461,0
gFyCnSxdAw4,Dancing With The Stars - Best of Mark and Lindsey,2018-01-04T00:28:39Z,PLETuopLfmKSNa6FuUGxbPZN0QZWBA6CIW,Cool Collabs,983968,36359,793,1416,0
D-dwmYeLLng,Lindsey Stirling - Christmas C'mon (ft. Becky G) [Official Video],2020-04-28T16:11:39Z,PLETuopLfmKSNa6FuUGxbPZN0QZWBA6CIW,Cool Collabs,9011123,164189,4444,5406,0
ukvW7pccZJQ,Don't Worry - Madcon Cover #teamSTARK,2017-09-13T05:03:06Z,PLETuopLfmKSNa6FuUGxbPZN0QZWBA6CIW,Cool Collabs,102618,5308,22,275,0
4xcuKEwCDWg,Lindsey Stirling + KHS - It Ain't Me (Selena Gomez & Kygo Cover),2017-07-17T13:59:48Z,PLETuopLfmKSNa6FuUGxbPZN0QZWBA6CIW,Cool Collabs,10720362,233728,2566,5527,0
AlYVNyq2i_0,Lindsey Stirling - Love's Just A Feeling (ft. Rooty) [Official Video],2017-03-06T11:01:47Z,PLETuopLfmKSNa6FuUGxbPZN0QZWBA6CIW,Cool Collabs,10966448,179716,4195,5663,0
uCTWBHP6lV0,Lindsey Stirling - Hold My Heart (ft. ZZ Ward) [Official Video],2016-11-16T19:43:25Z,PLETuopLfmKSNa6FuUGxbPZN0QZWBA6CIW,Cool Collabs,18200380,194680,8549,6313,0
Ygv4T0bH2Sc,Lindsey Stirling - Hold My Heart (ft. ZZ Ward) [Official Lyric Video],2016-10-31T16:40:30Z,PLETuopLfmKSNa6FuUGxbPZN0QZWBA6CIW,Cool Collabs,2421425,69321,1280,2009,0
-fVKBEJSY3U,I Am Brave Enough,2017-01-23T05:27:07Z,PLETuopLfmKSNa6FuUGxbPZN0QZWBA6CIW,Cool Collabs,40194,2400,20,234,0
Px2Xq1b4F6o,Lindsey Stirling + Lang Lang - Spider-Man Theme (Official Video),2016-09-09T15:51:40Z,PLETuopLfmKSNa6FuUGxbPZN0QZWBA6CIW,Cool Collabs,2632586,98129,1215,3934,0
ytMqO-WQpQ4,Lindsey Stirling - Something Wild ft. Andrew McMahon in the Wilderness (From Disney's Pete's Dragon),2016-08-02T14:41:00Z,PLETuopLfmKSNa6FuUGxbPZN0QZWBA6CIW,Cool Collabs,18259759,246035,5984,8740,0
8jrN6Kz2XbU,Lindsey Stirling + Otto Knows + Alex Aris - Dying For You (Official Video),2016-02-04T22:03:37Z,PLETuopLfmKSNa6FuUGxbPZN0QZWBA6CIW,Cool Collabs,4060678,105866,2532,3092,0
JVt4oljqL38,Otto Knows - Dying For You (ft. Lindsey Stirling and Alex Aris) | OFFICIAL VIDEO,2016-02-01T15:46:16Z,PLETuopLfmKSNa6FuUGxbPZN0QZWBA6CIW,Cool Collabs,6170837,65662,954,1189,0
3Wqzh1GL71Q,Bright - Echosmith and Lindsey Stirling,2015-07-07T17:01:35Z,PLETuopLfmKSNa6FuUGxbPZN0QZWBA6CIW,Cool Collabs,3675405,105030,2047,2827,0
1t-ztzipR9A,The Only Pirate at the Party - Lindsey Stirling's Book,2015-06-21T21:55:15Z,PLETuopLfmKSNa6FuUGxbPZN0QZWBA6CIW,Cool Collabs,331830,5234,71,394,0
cv8msHbqaFE,Pure Imagination - Lindsey Stirling & Josh Groban with The Muppets,2015-12-31T07:19:50Z,PLETuopLfmKSNa6FuUGxbPZN0QZWBA6CIW,Cool Collabs,3375137,78997,1339,2490,0
mFM4sWwP6PY,Jessie J-Loud (feat. Lindsey Stirling),2015-12-31T07:19:24Z,PLETuopLfmKSNa6FuUGxbPZN0QZWBA6CIW,Cool Collabs,56788,374,6,7,0
ScDIkNcqZjE,[Official Video] Papaoutai – Pentatonix ft. Lindsey Stirling (Stromae Cover),2015-12-31T07:18:28Z,PLETuopLfmKSNa6FuUGxbPZN0QZWBA6CIW,Cool Collabs,46562257,549764,18792,31686,0
gfA-tPKPoNs,Owl City - Beautiful Times ft. Lindsey Stirling,2015-12-31T07:17:57Z,PLETuopLfmKSNa6FuUGxbPZN0QZWBA6CIW,Cool Collabs,8323931,84868,1528,5168,0
1LGtfp75jcE,Lindsey Stirling - Album Shower,2014-03-14T22:31:34Z,PLETuopLfmKSNa6FuUGxbPZN0QZWBA6CIW,Cool Collabs,732782,14927,1379,1043,0
ozVmO5LHJ2k,"O Come, Emmanuel - Lindsey Stirling & Kuha'o Case",2014-02-05T09:00:10Z,PLETuopLfmKSNa6FuUGxbPZN0QZWBA6CIW,Cool Collabs,6637957,124242,1597,6296,0
xwsYvBYZcx4,All Of Me - John Legend & Lindsey Stirling,2014-01-20T19:46:24Z,PLETuopLfmKSNa6FuUGxbPZN0QZWBA6CIW,Cool Collabs,134546785,1403228,26674,29606,0
CIX-rI-9quM,"Tyler Ward - ""Some Kind Of Beautiful (feat. Lindsey Stirling)""",2015-12-31T07:19:05Z,PLETuopLfmKSNa6FuUGxbPZN0QZWBA6CIW,Cool Collabs,4302638,59936,1088,3378,0
99ZYIECx1Vw,Pokémon Dubstep Remix - Lindsey Stirling & Kurt Hugo Schneider (Cover),2013-09-30T21:23:26Z,PLETuopLfmKSNa6FuUGxbPZN0QZWBA6CIW,Cool Collabs,15260437,266694,6119,14628,0
KtQb2axKpuw,Star Wars Medley - Lindsey Stirling & Peter Hollens #geekweek,2013-08-09T20:58:28Z,PLETuopLfmKSNa6FuUGxbPZN0QZWBA6CIW,Cool Collabs,11183010,198821,4616,14615,0
jLnL63cXmD8,Halo Theme - Lindsey Stirling and William Joseph,2013-06-25T05:08:53Z,PLETuopLfmKSNa6FuUGxbPZN0QZWBA6CIW,Cool Collabs,23494553,351505,5468,24801,0
