VideoID,VideoTitle,DateOfPublic,PlaylistID,PlaylistTitle,views,likes,dislikes,comments,Favorites
J4rNliEcXg8,Back on Tour: On the Road- Lindsey Stirling,2013-06-27T22:35:05Z,PLETuopLfmKSMUi8DNr332tz6_bAlBSocn,Tour Time,159973,3345,20,628,0
QdE3PDSMwfw,Hooking Gavi Up - Lindsey Stirling,2013-06-27T22:34:40Z,PLETuopLfmKSMUi8DNr332tz6_bAlBSocn,Tour Time,161022,3684,31,1240,0
fXbk7lwUTJA,The Bus-It's a Birthday Party! - Lindsey Stirling,2013-06-27T22:34:16Z,PLETuopLfmKSMUi8DNr332tz6_bAlBSocn,Tour Time,153806,3827,27,646,0
38zb1BvKD9g,Making Valentines- Lindsey Stirling,2013-06-27T22:34:02Z,PLETuopLfmKSMUi8DNr332tz6_bAlBSocn,Tour Time,130786,3559,30,481,0
R4siWAh4bXs,A Boost in Production- Lindsey Stirling,2013-06-27T22:33:44Z,PLETuopLfmKSMUi8DNr332tz6_bAlBSocn,Tour Time,177017,3984,26,630,0
P9Qskb3gQW0,Lindsey Stirling- We're in Europe!,2013-06-27T22:33:01Z,PLETuopLfmKSMUi8DNr332tz6_bAlBSocn,Tour Time,324418,7447,88,2271,0
XgQvtYNjVmE,Batters Up! On the Road- Lindsey Stirling,2013-06-27T22:32:40Z,PLETuopLfmKSMUi8DNr332tz6_bAlBSocn,Tour Time,263077,5176,47,966,0
kOPrGPU-SXE,The Bus - A Happy Easter Indeed - Lindsey Stirling,2013-06-27T22:32:13Z,PLETuopLfmKSMUi8DNr332tz6_bAlBSocn,Tour Time,204747,4460,34,994,0
6-Y_kApCiro,My Girls - Lindsey Stirling,2013-06-27T22:31:53Z,PLETuopLfmKSMUi8DNr332tz6_bAlBSocn,Tour Time,257921,5671,121,711,0
lLQvdTXQ6uE,Lindsey Stirling- Day in the Life,2013-06-27T22:30:44Z,PLETuopLfmKSMUi8DNr332tz6_bAlBSocn,Tour Time,593816,11230,87,1917,0
eH70iWSk-qo,London Rob Got Pruned-Lindsey Stirling,2013-06-27T22:29:02Z,PLETuopLfmKSMUi8DNr332tz6_bAlBSocn,Tour Time,170255,4671,41,814,0
HxJ0NArAVF0,I Want Breakfast! - Lindsey Stirling,2013-06-27T22:28:48Z,PLETuopLfmKSMUi8DNr332tz6_bAlBSocn,Tour Time,212672,5066,65,1095,0
8G4lINw1ddE,Introducing Eppic - Lindsey Stirling,2013-06-27T22:28:30Z,PLETuopLfmKSMUi8DNr332tz6_bAlBSocn,Tour Time,133914,3255,85,530,0
SppjF9PWYFA,Hips Don't Lie - Lindsey Stirling Exercise,2013-06-27T22:27:58Z,PLETuopLfmKSMUi8DNr332tz6_bAlBSocn,Tour Time,313952,3498,96,502,0
mEjdpJUDwi0,CBS This Morning: On the Road -Lindsey Stirling,2012-10-31T20:33:32Z,PLETuopLfmKSMUi8DNr332tz6_bAlBSocn,Tour Time,230719,4323,45,939,0
t_5ozkzxlmA,Meet the crew- Lindsey Stirling tour,2012-10-31T20:33:32Z,PLETuopLfmKSMUi8DNr332tz6_bAlBSocn,Tour Time,175874,3108,25,391,0
jpOvqiURhEI,What Happened in NYC: On the Road- Lindsey Stirling,2012-10-31T20:33:32Z,PLETuopLfmKSMUi8DNr332tz6_bAlBSocn,Tour Time,396771,4564,63,806,0
DDmJxXX1uD4,Animal Print Day: On the Road- Lindsey Stirling,2012-10-31T20:33:32Z,PLETuopLfmKSMUi8DNr332tz6_bAlBSocn,Tour Time,112008,2845,21,460,0
jJq3X2hGMiA,"Ugly Sweaters, and Halloween: On the Road- Lindsey Stirling",2012-10-31T20:33:32Z,PLETuopLfmKSMUi8DNr332tz6_bAlBSocn,Tour Time,253781,4287,53,637,0
iYcIUJGNaME,Lindsey's #1 fan: On the Road- Lindsey Stirling,2012-10-31T20:33:32Z,PLETuopLfmKSMUi8DNr332tz6_bAlBSocn,Tour Time,923801,13440,228,3527,0
7hBu6fuGMRI,School Visit: On the Road- Lindsey Stirling,2012-10-31T20:33:32Z,PLETuopLfmKSMUi8DNr332tz6_bAlBSocn,Tour Time,90667,3088,13,446,0
SJJMNk4Yg9A,Moon Trance - Lindsey Stirling - Olympia - Paris - 27/05/2013 - 1080p,2013-09-06T13:36:18Z,PL588B9D96E2D26A9A,Lindsey Live,87807,639,11,19,0
1NygeBPrlJA,Lindsey Stirling - Michael Jackson Medley - Metro Theatre Sydney - 28 August 2013,2013-09-06T13:36:18Z,PL588B9D96E2D26A9A,Lindsey Live,36696,363,5,15,0
HHz8bIW9nG8,Transcendence Street Jam: Live Music- Lindsey Stirling,2012-11-10T16:02:35Z,PL588B9D96E2D26A9A,Lindsey Live,2218138,39998,237,3375,0
fjD5ndBs5f4,Lindsey Stirling Encore Live at The Metro 29/08/2013,2013-09-06T13:36:18Z,PL588B9D96E2D26A9A,Lindsey Live,18050,158,4,6,0
eht-pRJcunU,Lindsey Stirling Jam Session: Fix You - Coldplay,2013-06-27T23:00:58Z,PL588B9D96E2D26A9A,Lindsey Live,390814,7574,49,629,0
fwqDDFkOaCc,Epic Violin Dance Performance- Lindsey Stirling,2012-02-14T06:04:46Z,PL588B9D96E2D26A9A,Lindsey Live,7939291,79808,882,3575,0
I_YUD6lduZM,Lindsey Stirling Duet - Live dance,2012-02-14T06:05:29Z,PL588B9D96E2D26A9A,Lindsey Live,6121123,66776,587,3296,0
-TdC_jTVHvs,Lindsey Stirling-Anti Gravity (live in Manila),2013-09-06T13:36:18Z,PL588B9D96E2D26A9A,Lindsey Live,15707,148,1,5,0
FjgRMEAattA,"Lindsey Stirling Jam Session: ""Don't You Worry Child"" - Swedish House Mafia",2013-06-27T23:00:48Z,PL588B9D96E2D26A9A,Lindsey Live,390644,8207,50,687,0
janXm1thRhM,Lindsey Stirling - Hip Hop Violin - Pump It,2014-02-04T17:05:26Z,PL588B9D96E2D26A9A,Lindsey Live,572395,4774,295,1083,0
SIp_Q4DQ8uU,Violin Rock,2014-02-04T17:06:41Z,PL588B9D96E2D26A9A,Lindsey Live,3887149,30323,1036,2436,0
PQ9lcuxV78A,Lindsey Stirling - Hip Hop Violin - Right Round,2014-02-04T17:07:01Z,PL588B9D96E2D26A9A,Lindsey Live,409068,5445,105,824,0
QRhaXiUjh3c,The Music Box Tour - Lindsey Stirling,2015-07-27T17:16:51Z,PL588B9D96E2D26A9A,Lindsey Live,697891,26701,181,1202,0
X-AjhXhk19U,Lindsey Stirling - Beauty and the Beast (Official Video),2017-03-13T14:18:02Z,PL7901C8C232406C99,Classy Covers,24331676,533876,7565,10305,0
-onQcF95pfs,My Immortal - Evanescence - Lindsey Stirling cover,2013-07-27T17:26:04Z,PL7901C8C232406C99,Classy Covers,31724765,443115,4025,16387,0
TCL94-MsxYc,Phantom of the Opera - Lindsey Stirling,2012-08-02T14:49:59Z,PL7901C8C232406C99,Classy Covers,64062773,763970,13410,35957,0
b3KUyPKbR7Q,Zelda Medley - Lindsey Stirling,2012-02-14T05:21:00Z,PL7901C8C232406C99,Classy Covers,37772806,537779,7665,45173,0
dQiNVk_u0po,Lord of the Rings Medley - Lindsey Stirling,2012-02-14T05:21:53Z,PL7901C8C232406C99,Classy Covers,56849985,669211,8275,40051,0
KtQb2axKpuw,Star Wars Medley - Lindsey Stirling & Peter Hollens #geekweek,2013-08-09T21:59:39Z,PL7901C8C232406C99,Classy Covers,11183010,198821,4616,14615,0
AuJnvC8voJY,Lindsey Stirling - Dragon Age,2014-11-18T17:47:29Z,PL7901C8C232406C99,Classy Covers,26226038,322429,4966,9429,0
aE2GCa-_nyU,Radioactive - Lindsey Stirling and Pentatonix (Imagine Dragons Cover),2013-06-25T05:15:03Z,PL7901C8C232406C99,Classy Covers,189268540,2202938,57064,102394,0
c5meFtluB9Y,Just Dance 4 - Lindsey Stirling,2013-03-09T18:57:40Z,PL7901C8C232406C99,Classy Covers,8965869,118390,2313,6110,0
MOg8Cz9yfWg,Assassin's Creed III - Lindsey Stirling,2012-11-05T09:45:31Z,PL7901C8C232406C99,Classy Covers,38803421,453901,8882,30269,0
1A3i0GATnRI,What Child is This - Lindsey Stirling,2012-12-15T20:39:11Z,PL7901C8C232406C99,Classy Covers,16779210,177581,2146,11001,0
UQmlzOW-CLY,"""A Thousand Years"" - Christina Perri (ft. Aimée Proal and Lindsey Stirling)",2013-06-25T04:56:31Z,PL7901C8C232406C99,Classy Covers,4373581,62393,1427,3613,0
ar7brs0qOG8,Starships - Lindsey Stirling and Megan Nicole (Nicki Minaj Cover),2013-06-25T04:58:52Z,PL7901C8C232406C99,Classy Covers,15919407,167975,5326,13353,0
0g9poWKKpbU,We Found Love - Lindsey Stirling (VenTribe),2012-05-07T13:46:32Z,PL7901C8C232406C99,Classy Covers,62086017,758307,11004,37492,0
qDsfou6UfjU,Mission Impossible - Lindsey Stirling and the Piano Guys,2013-03-09T18:57:40Z,PL7901C8C232406C99,Classy Covers,10707712,149854,1399,7506,0
3ke-sS8dPKk,Thrift Shop - Lindsey Stirling & Tyler Ward (Macklemore & Ryan Lewis Cover),2013-03-09T18:57:40Z,PL7901C8C232406C99,Classy Covers,19251595,230246,8761,13517,0
KA8a5qibUJU,Zelda Violin Duet - Lindsey Stirling,2012-02-14T05:22:03Z,PL7901C8C232406C99,Classy Covers,8962802,152389,2121,11431,0
jg4sZZaf3Gg,Celtic Carol - Lindsey Stirling,2012-02-14T05:22:42Z,PL7901C8C232406C99,Classy Covers,12616887,122379,1298,6331,0
QmvwWxzg3lc,Silent Night - Lindsey Stirling,2012-02-14T05:22:49Z,PL7901C8C232406C99,Classy Covers,8145538,89167,1036,4901,0
_oNpmSAvpGQ,Game of Thrones - Lindsey Stirling & Peter Hollens (Cover),2012-10-24T06:49:06Z,PL7901C8C232406C99,Classy Covers,17014863,197080,2941,9028,0
YpRyJBoEiMg,"Grenade - Lindsey Stirling, Alex Boye', & the Salt Lake Pops (Bruno Mars Cover)",2012-10-24T06:49:06Z,PL7901C8C232406C99,Classy Covers,10714694,114894,2740,8096,0
FjgRMEAattA,"Lindsey Stirling Jam Session: ""Don't You Worry Child"" - Swedish House Mafia",2013-07-22T16:10:34Z,PL7901C8C232406C99,Classy Covers,390644,8207,50,687,0
eht-pRJcunU,Lindsey Stirling Jam Session: Fix You - Coldplay,2013-07-22T16:10:48Z,PL7901C8C232406C99,Classy Covers,390814,7574,49,629,0
jLnL63cXmD8,Halo Theme - Lindsey Stirling and William Joseph,2013-06-27T23:02:09Z,PL7901C8C232406C99,Classy Covers,23494553,351505,5468,24801,0
lrF814OnFQ4,River Flows In You- Lindsey Stirling,2012-02-14T05:25:06Z,PL7901C8C232406C99,Classy Covers,35772807,411690,4701,16250,0
PEKFx5zwVjw,Lindsey's Beginnings - Lindsey Stirling,2013-10-29T08:36:44Z,PL7901C8C232406C99,Classy Covers,883965,25521,214,3920,0
xwsYvBYZcx4,All Of Me - John Legend & Lindsey Stirling,2014-01-20T19:45:46Z,PL7901C8C232406C99,Classy Covers,134546785,1403228,26674,29606,0
E5TsA6CHpII,Les Misérables Medley - Lindsey Stirling,2015-03-06T19:23:24Z,PL7901C8C232406C99,Classy Covers,7022818,154067,1307,5207,0
xyrnFRghCv4,Lindsey Stirling - Into The Woods Medley,2015-04-03T16:40:51Z,PL7901C8C232406C99,Classy Covers,5561088,123250,1153,2831,0
cv8msHbqaFE,Pure Imagination - Lindsey Stirling & Josh Groban with The Muppets,2015-05-07T16:58:11Z,PL7901C8C232406C99,Classy Covers,3375137,78997,1339,2490,0
janXm1thRhM,Lindsey Stirling - Hip Hop Violin - Pump It,2015-07-01T07:54:11Z,PL7901C8C232406C99,Classy Covers,572395,4774,295,1083,0
6-wEAeNcA_A,Senbonzakura - cover by Lindsey Stirling,2015-01-27T20:53:20Z,PL7901C8C232406C99,Classy Covers,20867872,385657,4188,15294,0
4xcuKEwCDWg,Lindsey Stirling + KHS - It Ain't Me (Selena Gomez & Kygo Cover),2017-07-17T13:59:48Z,PL7901C8C232406C99,Classy Covers,10720362,233728,2566,5527,0
mdkWFPrrZVQ,Lindsey Stirling - Boulevard of Broken Dreams (Green Day Cover),2017-08-09T16:01:46Z,PL7901C8C232406C99,Classy Covers,14883129,332697,3140,6719,0
ukvW7pccZJQ,Don't Worry - Madcon Cover #teamSTARK,2017-09-13T05:03:05Z,PL7901C8C232406C99,Classy Covers,102618,5308,22,275,0
0RkSy6ElNIY,Lindsey Stirling - Dance of the Sugar Plum Fairy (Official Video),2017-10-24T15:00:48Z,PL7901C8C232406C99,Classy Covers,21046148,377524,6728,10152,0
EKkzbbLYPuI,Lindsey Stirling - Carol of the Bells (Official Video),2017-12-01T16:01:17Z,PL7901C8C232406C99,Classy Covers,52086743,914559,13223,20731,0
XfTknZt2DHA,Lindsey Stirling - EndGame of Thrones - War of Music (Official Video),2019-05-16T23:40:39Z,PL7901C8C232406C99,Classy Covers,3007335,148672,2816,3973,0
JEexIgFkMjI,Lindsey Stirling - Lose You Now (feat. Mako),2021-01-13T23:37:52Z,PL0805FB61D7503BC2,Original Music Videos,2476715,111290,1365,4162,0
C8md6yJkUY4,Lindsey Stirling -  Crystallize (from Home For The Holidays),2020-12-21T18:01:15Z,PL0805FB61D7503BC2,Original Music Videos,1486369,87847,1238,6903,0
IFsDAoCHYiQ,Lindsey Stirling - Angels We Have Heard On High (Official Video),2020-12-01T23:37:32Z,PL0805FB61D7503BC2,Original Music Videos,1585643,89811,545,3672,0
VgzTfdzj_Ho,Lindsey Stirling - Guardian,2020-11-07T02:17:38Z,PL0805FB61D7503BC2,Original Music Videos,3461370,156074,1530,6634,0
oQrIbBqV2Ew,Lindsey Stirling - Til The Light Goes Out (Official Video),2020-09-19T00:08:45Z,PL0805FB61D7503BC2,Original Music Videos,5572705,199583,2747,5554,0
b50Gb3bPNI8,Lindsey Stirling - Between Twilight (Official Video),2020-06-20T17:00:19Z,PL0805FB61D7503BC2,Original Music Videos,4182124,172958,1096,5103,0
jyvcg72-reA,Lindsey Stirling - Sleepwalking (Official Video),2020-04-23T02:37:58Z,PL0805FB61D7503BC2,Original Music Videos,5489802,189731,1955,5422,0
QMbyklU3rSM,Lindsey Stirling - We Three Gentlemen - Medley (Official Video),2019-12-03T21:05:20Z,PL0805FB61D7503BC2,Original Music Videos,3799346,141334,1941,4018,0
YRtwJRpEIA0,VOICES - SWITCHFOOT feat. Lindsey Stirling,2020-11-04T23:50:24Z,PL0805FB61D7503BC2,Original Music Videos,2100343,66628,1470,3864,0
VsN7E35LpJE,Lindsey Stirling - Artemis (Official Video),2019-08-30T16:10:32Z,PL0805FB61D7503BC2,Original Music Videos,14338748,383319,3593,11472,0
hY9p4XEIaBU,Lindsey Stirling - The Upside (ft. Elle King) [Fan Lyric Video],2019-11-16T06:12:36Z,PL0805FB61D7503BC2,Original Music Videos,496810,20198,271,1415,0
R8ALe-nVzd8,Lindsey Stirling - The Upside (ft. Elle King) [Official Video],2019-09-09T19:19:43Z,PL0805FB61D7503BC2,Original Music Videos,3177423,94174,1985,2876,0
EJ09pSuA9hw,Lindsey Stirling - Underground (Official Video),2019-06-19T15:00:50Z,PL0805FB61D7503BC2,Original Music Videos,13871319,398273,4178,11820,0
4MCjU-Du3eI,Lindsey Stirling - The Arena (Official Video),2016-06-28T14:39:09Z,PL0805FB61D7503BC2,Original Music Videos,79004655,837337,13552,22774,0
pWn7PYm-W90,Lindsey Stirling - Lost Girls (Official Video),2017-05-11T16:01:05Z,PL0805FB61D7503BC2,Original Music Videos,26032661,340729,4610,8147,0
uCTWBHP6lV0,Lindsey Stirling - Hold My Heart (ft. ZZ Ward) [Official Video],2016-11-16T19:43:25Z,PL0805FB61D7503BC2,Original Music Videos,18200380,194680,8549,6313,0
5xO6AWFHVps,Lindsey Stirling - Prism (Official Video),2016-10-14T20:22:26Z,PL0805FB61D7503BC2,Original Music Videos,11271014,210175,4273,9391,0
_TFwieKKEpk,Lindsey Stirling - Warmer in the Winter (Official Video),2018-12-06T00:11:21Z,PL0805FB61D7503BC2,Original Music Videos,1441636,45198,1516,2013,0
ScVWkYZkZFk,Lindsey Stirling - First Light (Official Video),2018-06-28T15:27:03Z,PL0805FB61D7503BC2,Original Music Videos,12146318,174978,2173,6617,0
-9rdDeWzvsU,Lindsey Stirling + Alexander Jean - Stampede (Official Video),2018-06-19T18:19:43Z,PL0805FB61D7503BC2,Original Music Videos,10137902,168343,2565,4461,0
11S5tcT2Tm0,Lindsey Stirling - Mirage (ft. Raja Kumari) [Official Video],2017-10-11T14:48:52Z,PL0805FB61D7503BC2,Original Music Videos,18172317,278035,5490,7759,0
AlYVNyq2i_0,Lindsey Stirling - Love's Just A Feeling (ft. Rooty) [Official Video],2017-03-06T11:01:48Z,PL0805FB61D7503BC2,Original Music Videos,10966448,179716,4195,5663,0
BIH2XQZcn9I,Lindsey Stirling - Hold My Heart (ft. Phelba) [Official Video],2017-03-20T07:31:45Z,PL0805FB61D7503BC2,Original Music Videos,3698495,87197,2374,3422,0
ytMqO-WQpQ4,Lindsey Stirling - Something Wild ft. Andrew McMahon in the Wilderness (From Disney's Pete's Dragon),2016-08-02T14:40:59Z,PL0805FB61D7503BC2,Original Music Videos,18259759,246035,5984,8740,0
NVqVwk0rJ64,Lindsey Stirling - Heist (Official Video),2016-01-08T00:25:24Z,PL0805FB61D7503BC2,Original Music Videos,7500938,133874,2481,5455,0
1yUYvyAY954,Lindsey Stirling - We Are Giants (ft. Dia Frampton) [Official Video],2015-09-09T19:00:58Z,PL0805FB61D7503BC2,Original Music Videos,13648770,236160,3714,11079,0
QAD0BtEv6-Q,Lindsey Stirling - Take Flight [Official Music Video - YTMAs],2015-03-23T17:00:19Z,PL0805FB61D7503BC2,Original Music Videos,34399912,382719,7491,14222,0
jvipPYFebWc,Roundtable Rival - Lindsey Stirling,2014-10-20T17:05:14Z,PL0805FB61D7503BC2,Original Music Videos,293721249,3252495,76365,63087,0
49tpIMDy9BE,Shatter Me Featuring Lzzy Hale - Lindsey Stirling,2014-04-23T23:20:56Z,PL0805FB61D7503BC2,Original Music Videos,122357606,1317503,22792,35618,0
aHjpOzsQ9YI,Crystallize - Lindsey Stirling (Dubstep Violin Original Song),2012-10-24T06:50:15Z,PL0805FB61D7503BC2,Original Music Videos,243814064,2672757,47626,199793,0
Qg7L0OQiN78,Beyond The Veil - Lindsey Stirling (Original Song),2014-04-08T03:15:53Z,PL0805FB61D7503BC2,Original Music Videos,45770977,434122,5267,14763,0
sf6LD2B_kDQ,Elements - Lindsey Stirling (Dubstep Violin Original Song),2012-10-24T06:50:15Z,PL0805FB61D7503BC2,Original Music Videos,146408047,1277170,20200,66675,0
RrutzRWXkKs,Master of Tides - Lindsey Stirling,2014-08-14T17:05:02Z,PL0805FB61D7503BC2,Original Music Videos,121662212,1095288,19490,22661,0
JGCsyshUU-A,Shadows - Lindsey Stirling (Original Song),2012-02-14T05:18:34Z,PL0805FB61D7503BC2,Original Music Videos,153070870,1282744,19437,61141,0
HZa1iFO0Juk,Minimal Beat - Lindsey Stirling (Original Song),2013-11-15T00:12:12Z,PL0805FB61D7503BC2,Original Music Videos,20300138,169610,1596,8734,0
bqtKpLUd3Ng,Elements (Orchestral Version) - Lindsey Stirling - Dracula,2013-10-12T04:54:39Z,PL0805FB61D7503BC2,Original Music Videos,16861736,152121,1500,7266,0
55_bV4ORRFM,Stars Align - Lindsey Stirling (Original Song),2014-02-07T03:44:45Z,PL0805FB61D7503BC2,Original Music Videos,32954640,306049,4608,11743,0
0dfZ9BXaNyE,Moon Trance - Lindsey Stirling (Original Song),2012-10-24T06:50:15Z,PL0805FB61D7503BC2,Original Music Videos,71899357,647191,13594,32507,0
DHdkRvEzW84,Transcendence (Orchestral)- Lindsey Stirling,2014-03-14T19:57:01Z,PL0805FB61D7503BC2,Original Music Videos,29507186,277898,3892,8242,0
EiyPRqP5glY,Transcendence Music Video - Lindsey Stirling,2012-02-14T05:19:20Z,PL0805FB61D7503BC2,Original Music Videos,26323131,183340,2195,8799,0
inb8MMZ-QmA,Song of the Caged Bird - Lindsey Stirling (Original Song),2012-11-30T00:17:45Z,PL0805FB61D7503BC2,Original Music Videos,24061060,189650,1781,10260,0
vxIOUJ7by6U,Electric Daisy Violin- Lindsey Stirling (Original Song),2012-02-14T05:19:06Z,PL0805FB61D7503BC2,Original Music Videos,60295828,490818,6073,29965,0
pRPOztxXWlQ,Spontaneous Me - Lindsey Stirling (original song),2012-02-14T05:19:27Z,PL0805FB61D7503BC2,Original Music Videos,37377514,359268,3197,20915,0
